"id","ability_no","ability_awake_level","level","description","awake_description"
"1009321","10093","2","1","会心時、自身に攻撃力UP【{0.8%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇"
"1009322","10093","2","2","会心時、自身に攻撃力UP【{1.4%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇"
"1009323","10093","2","3","会心時、自身に攻撃力UP【{2%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇"
"1009324","10093","2","4","会心時、自身に攻撃力UP【{2.6%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇"
"1009325","10093","2","5","会心時、自身に攻撃力UP【{3.8%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇"
"1009326","10093","2","6","会心時、自身に攻撃力UP【{4.4%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇"
"1009327","10093","2","7","会心時、自身に攻撃力UP【{5%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇"
"1009328","10093","2","8","会心時、自身に攻撃力UP【{6.2%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇"
"1009329","10093","2","9","会心時、自身に攻撃力UP【{6.8%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇"
"1009330","10093","2","10","会心時、自身に攻撃力UP【{8%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇"
"1009401","10094","0","1","敵を倒したとき、自身のスキルを【{5%}】チャージ",""
"1009402","10094","0","2","敵を倒したとき、自身のスキルを【{5.4%}】チャージ",""
"1009403","10094","0","3","敵を倒したとき、自身のスキルを【{5.8%}】チャージ",""
"1009404","10094","0","4","敵を倒したとき、自身のスキルを【{6.2%}】チャージ",""
"1009405","10094","0","5","敵を倒したとき、自身のスキルを【{7%}】チャージ",""
"1009406","10094","0","6","敵を倒したとき、自身のスキルを【{7.5%}】チャージ",""
"1009407","10094","0","7","敵を倒したとき、自身のスキルを【{7.9%}】チャージ",""
"1009408","10094","0","8","敵を倒したとき、自身のスキルを【{8.7%}】チャージ",""
"1009409","10094","0","9","敵を倒したとき、自身のスキルを【{9.1%}】チャージ",""
"1009410","10094","0","10","敵を倒したとき、自身のスキルを【{10%}】チャージ",""
"1009411","10094","1","1","敵を倒したとき、自身のスキルを【{5%}】チャージ","バトル開始時、自身に紋章：衝撃を【{4}】付与（クエスト中1回まで）"
"1009412","10094","1","2","敵を倒したとき、自身のスキルを【{5.4%}】チャージ","バトル開始時、自身に紋章：衝撃を【{4}】付与（クエスト中1回まで）"
"1009413","10094","1","3","敵を倒したとき、自身のスキルを【{5.8%}】チャージ","バトル開始時、自身に紋章：衝撃を【{4}】付与（クエスト中1回まで）"
"1009414","10094","1","4","敵を倒したとき、自身のスキルを【{6.2%}】チャージ","バトル開始時、自身に紋章：衝撃を【{4}】付与（クエスト中1回まで）"
"1009415","10094","1","5","敵を倒したとき、自身のスキルを【{7%}】チャージ","バトル開始時、自身に紋章：衝撃を【{4}】付与（クエスト中1回まで）"
"1009416","10094","1","6","敵を倒したとき、自身のスキルを【{7.5%}】チャージ","バトル開始時、自身に紋章：衝撃を【{4}】付与（クエスト中1回まで）"
"1009417","10094","1","7","敵を倒したとき、自身のスキルを【{7.9%}】チャージ","バトル開始時、自身に紋章：衝撃を【{4}】付与（クエスト中1回まで）"
"1009418","10094","1","8","敵を倒したとき、自身のスキルを【{8.7%}】チャージ","バトル開始時、自身に紋章：衝撃を【{4}】付与（クエスト中1回まで）"
"1009419","10094","1","9","敵を倒したとき、自身のスキルを【{9.1%}】チャージ","バトル開始時、自身に紋章：衝撃を【{4}】付与（クエスト中1回まで）"
"1009420","10094","1","10","敵を倒したとき、自身のスキルを【{10%}】チャージ","バトル開始時、自身に紋章：衝撃を【{4}】付与（クエスト中1回まで）"
"1009421","10094","2","1","敵を倒したとき、自身のスキルを【{5%}】チャージ","バトル開始時、自身に紋章：衝撃を【{8}】付与（クエスト中1回まで）"
"1009422","10094","2","2","敵を倒したとき、自身のスキルを【{5.4%}】チャージ","バトル開始時、自身に紋章：衝撃を【{8}】付与（クエスト中1回まで）"
"1009423","10094","2","3","敵を倒したとき、自身のスキルを【{5.8%}】チャージ","バトル開始時、自身に紋章：衝撃を【{8}】付与（クエスト中1回まで）"
"1009424","10094","2","4","敵を倒したとき、自身のスキルを【{6.2%}】チャージ","バトル開始時、自身に紋章：衝撃を【{8}】付与（クエスト中1回まで）"
"1009425","10094","2","5","敵を倒したとき、自身のスキルを【{7%}】チャージ","バトル開始時、自身に紋章：衝撃を【{8}】付与（クエスト中1回まで）"
"1009426","10094","2","6","敵を倒したとき、自身のスキルを【{7.5%}】チャージ","バトル開始時、自身に紋章：衝撃を【{8}】付与（クエスト中1回まで）"
"1009427","10094","2","7","敵を倒したとき、自身のスキルを【{7.9%}】チャージ","バトル開始時、自身に紋章：衝撃を【{8}】付与（クエスト中1回まで）"
"1009428","10094","2","8","敵を倒したとき、自身のスキルを【{8.7%}】チャージ","バトル開始時、自身に紋章：衝撃を【{8}】付与（クエスト中1回まで）"
"1009429","10094","2","9","敵を倒したとき、自身のスキルを【{9.1%}】チャージ","バトル開始時、自身に紋章：衝撃を【{8}】付与（クエスト中1回まで）"
"1009430","10094","2","10","敵を倒したとき、自身のスキルを【{10%}】チャージ","バトル開始時、自身に紋章：衝撃を【{8}】付与（クエスト中1回まで）"
"1009501","10095","0","1","【発動条件】通常攻撃を2回
【効果】次回の通常攻撃が【1HIT / 合計{110%}】ダメージ / 凍結【{5秒} / 成功率:50%】を付与 / 自身に紋章：情熱を【1】付与に変化",""
"1009502","10095","0","2","【発動条件】通常攻撃を2回
【効果】次回の通常攻撃が【1HIT / 合計{113.3%}】ダメージ / 凍結【{5.4秒} / 成功率:50%】を付与 / 自身に紋章：情熱を【1】付与に変化",""
"1009503","10095","0","3","【発動条件】通常攻撃を2回
【効果】次回の通常攻撃が【1HIT / 合計{116.6%}】ダメージ / 凍結【{5.8秒} / 成功率:50%】を付与 / 自身に紋章：情熱を【1】付与に変化",""
"1009504","10095","0","4","【発動条件】通常攻撃を2回
【効果】次回の通常攻撃が【1HIT / 合計{120%}】ダメージ / 凍結【{6.2秒} / 成功率:50%】を付与 / 自身に紋章：情熱を【1】付与に変化",""
"1009505","10095","0","5","【発動条件】通常攻撃を2回
【効果】次回の通常攻撃が【1HIT / 合計{126.6%}】ダメージ / 凍結【{7秒} / 成功率:50%】を付与 / 自身に紋章：情熱を【1】付与に変化",""
"1009506","10095","0","6","【発動条件】通常攻撃を2回
【効果】次回の通常攻撃が【1HIT / 合計{130%}】ダメージ / 凍結【{7.5秒} / 成功率:50%】を付与 / 自身に紋章：情熱を【1】付与に変化",""
"1009507","10095","0","7","【発動条件】通常攻撃を2回
【効果】次回の通常攻撃が【1HIT / 合計{133.3%}】ダメージ / 凍結【{7.9秒} / 成功率:50%】を付与 / 自身に紋章：情熱を【1】付与に変化",""
"1009508","10095","0","8","【発動条件】通常攻撃を2回
【効果】次回の通常攻撃が【1HIT / 合計{140%}】ダメージ / 凍結【{8.7秒} / 成功率:50%】を付与 / 自身に紋章：情熱を【1】付与に変化",""
"1009509","10095","0","9","【発動条件】通常攻撃を2回
【効果】次回の通常攻撃が【1HIT / 合計{143.3%}】ダメージ / 凍結【{9.1秒} / 成功率:50%】を付与 / 自身に紋章：情熱を【1】付与に変化",""
"1009510","10095","0","10","【発動条件】通常攻撃を2回
【効果】次回の通常攻撃が【1HIT / 合計{150%}】ダメージ / 凍結【{10秒} / 成功率:50%】を付与 / 自身に紋章：情熱を【1】付与に変化",""
"1009511","10095","1","1","【発動条件】通常攻撃を2回
【効果】次回の通常攻撃が【1HIT / 合計{110%}】ダメージ / 凍結【{5秒} / 成功率:50%】を付与 / 自身に紋章：情熱を【1】付与に変化","自身の攻撃力と防御力と最大HPが【{5%}】上昇"
"1009512","10095","1","2","【発動条件】通常攻撃を2回
【効果】次回の通常攻撃が【1HIT / 合計{113.3%}】ダメージ / 凍結【{5.4秒} / 成功率:50%】を付与 / 自身に紋章：情熱を【1】付与に変化","自身の攻撃力と防御力と最大HPが【{5%}】上昇"
"1009513","10095","1","3","【発動条件】通常攻撃を2回
【効果】次回の通常攻撃が【1HIT / 合計{116.6%}】ダメージ / 凍結【{5.8秒} / 成功率:50%】を付与 / 自身に紋章：情熱を【1】付与に変化","自身の攻撃力と防御力と最大HPが【{5%}】上昇"
"1009514","10095","1","4","【発動条件】通常攻撃を2回
【効果】次回の通常攻撃が【1HIT / 合計{120%}】ダメージ / 凍結【{6.2秒} / 成功率:50%】を付与 / 自身に紋章：情熱を【1】付与に変化","自身の攻撃力と防御力と最大HPが【{5%}】上昇"
"1009515","10095","1","5","【発動条件】通常攻撃を2回
【効果】次回の通常攻撃が【1HIT / 合計{126.6%}】ダメージ / 凍結【{7秒} / 成功率:50%】を付与 / 自身に紋章：情熱を【1】付与に変化","自身の攻撃力と防御力と最大HPが【{5%}】上昇"
"1009516","10095","1","6","【発動条件】通常攻撃を2回
【効果】次回の通常攻撃が【1HIT / 合計{130%}】ダメージ / 凍結【{7.5秒} / 成功率:50%】を付与 / 自身に紋章：情熱を【1】付与に変化","自身の攻撃力と防御力と最大HPが【{5%}】上昇"
"1009517","10095","1","7","【発動条件】通常攻撃を2回
【効果】次回の通常攻撃が【1HIT / 合計{133.3%}】ダメージ / 凍結【{7.9秒} / 成功率:50%】を付与 / 自身に紋章：情熱を【1】付与に変化","自身の攻撃力と防御力と最大HPが【{5%}】上昇"
"1009518","10095","1","8","【発動条件】通常攻撃を2回
【効果】次回の通常攻撃が【1HIT / 合計{140%}】ダメージ / 凍結【{8.7秒} / 成功率:50%】を付与 / 自身に紋章：情熱を【1】付与に変化","自身の攻撃力と防御力と最大HPが【{5%}】上昇"
"1009519","10095","1","9","【発動条件】通常攻撃を2回
【効果】次回の通常攻撃が【1HIT / 合計{143.3%}】ダメージ / 凍結【{9.1秒} / 成功率:50%】を付与 / 自身に紋章：情熱を【1】付与に変化","自身の攻撃力と防御力と最大HPが【{5%}】上昇"
"1009520","10095","1","10","【発動条件】通常攻撃を2回
【効果】次回の通常攻撃が【1HIT / 合計{150%}】ダメージ / 凍結【{10秒} / 成功率:50%】を付与 / 自身に紋章：情熱を【1】付与に変化","自身の攻撃力と防御力と最大HPが【{5%}】上昇"
"1009521","10095","2","1","【発動条件】通常攻撃を2回
【効果】次回の通常攻撃が【1HIT / 合計{110%}】ダメージ / 凍結【{5秒} / 成功率:50%】を付与 / 自身に紋章：情熱を【1】付与に変化","自身の攻撃力と防御力と最大HPが【{9.5%}】上昇"
